fold,epoch,train_loss,train_accuracy,train_f1_weighted,train_f1_macro,val_loss,val_accuracy,val_f1_weighted,val_f1_macro
1,1,1.579915494038253,0.4329268292682927,0.4383897591980729,0.4197697370018816,1.6546493305100336,0.4322916666666667,0.4410347485434964,0.4060729057377471
1,2,1.127102187701634,0.5814459930313589,0.5856721415950779,0.5705760698841361,1.8214674260881212,0.3776041666666667,0.3694542103029856,0.3553440595635975
1,3,0.9321914269533722,0.6602787456445993,0.6637237742675853,0.6501124873054106,1.9374196264478896,0.4140625,0.4175655301763785,0.4004685334264016
1,4,0.7746273812932004,0.7101480836236934,0.712222641956302,0.7044615723304526,1.9209465384483335,0.4053819444444444,0.4108189984144885,0.3822870381096095
1,5,0.6584743888535981,0.7534843205574913,0.7553517129378268,0.7451922168081857,2.155224879582723,0.3975694444444444,0.409330427006347,0.3859674441272466
1,6,0.6508980522172376,0.7593641114982579,0.7609599962293409,0.7530418870142119,2.256881985399458,0.4340277777777778,0.4312025154221261,0.3908685740661123
1,7,0.5571234047620554,0.801829268292683,0.8034255857691776,0.7941042522378061,2.4860978855027094,0.4157986111111111,0.4172300961028731,0.4226683618210921
1,8,0.5493008726980628,0.810322299651568,0.8116007242821878,0.8026076024036992,2.4339114361339145,0.4053819444444444,0.417336922534735,0.3937489707824892
1,9,0.5101166564828428,0.8164198606271778,0.8171224911102645,0.8122378167687794,2.858943998813629,0.4166666666666667,0.4166925145458965,0.3758957766235719
1,10,0.4485503399829,0.8466898954703833,0.8473687083881731,0.8422762623300148,2.6741918987698026,0.4409722222222222,0.440444913981477,0.4044840088364058
2,1,1.5847370026418972,0.4422909407665505,0.4474692534200227,0.4275285744430307,1.7009176876809862,0.3611111111111111,0.3743970431253228,0.3486836677838319
2,2,1.130321976199798,0.587979094076655,0.5926995963532103,0.5754044314577573,1.8025227851337855,0.3923611111111111,0.3974213656287333,0.370867374490442
2,3,0.921736712655124,0.6594076655052264,0.6628180242706003,0.6507679632606448,1.9585058159298367,0.3793402777777778,0.3844229213572954,0.3577110198044866
2,4,0.782322029203488,0.7084059233449478,0.7114860206632632,0.7008598834089022,2.2001341448889837,0.3810763888888889,0.3769033668875401,0.3516051425009131
2,5,0.67033499624671,0.7473867595818815,0.7502854896773354,0.7400286935414645,2.2599229878849454,0.4461805555555556,0.441184666716879,0.4057447408020164
2,6,0.6031560395237461,0.7798344947735192,0.7814540286528762,0.7732361245213681,2.4662460684776306,0.4166666666666667,0.417296737275577,0.39014850989346
2,7,0.5519815621060361,0.8020470383275261,0.8029463542521532,0.7976354927803684,2.4241205354531608,0.40625,0.4129209597193342,0.3863107856691296
2,8,0.488706562784906,0.8255662020905923,0.8267876367247327,0.8195665129597034,2.7568524877230325,0.4131944444444444,0.4146170890431799,0.3870877848755741
2,9,0.498546848729097,0.8314459930313589,0.8325676247667402,0.8243043069786592,2.7484649982717304,0.4253472222222222,0.4312198667879023,0.4079231029005489
2,10,0.5002632317642717,0.8362369337979094,0.837127303189611,0.8285097972380477,2.52879751390881,0.4027777777777778,0.4103699680394106,0.3839932241895493
3,1,1.590945223898007,0.427918118466899,0.432339851626036,0.4181631137516531,1.847680581940545,0.4357638888888889,0.4230503287362366,0.3709173941747478
3,2,1.117190038493286,0.5814459930313589,0.5863577253513276,0.5700183750483897,1.9890471167034576,0.4331597222222222,0.4261584717508216,0.3867518160215135
3,3,0.9403797828361964,0.6520034843205574,0.6563869163086726,0.6401029559958573,2.1299044357405768,0.4314236111111111,0.4295281821457268,0.3932916865940993
3,4,0.8192938998185799,0.6918554006968641,0.6962925137285368,0.6802128363245467,2.858867439958784,0.4140625,0.3980103519309889,0.3464057565652617
3,5,0.6747990924514544,0.7456445993031359,0.746875400632389,0.7425241674540166,2.926268948449029,0.4253472222222222,0.4156214052734501,0.3607236177672095
3,6,0.6331363523878702,0.7624128919860628,0.7642464954995393,0.7558099198300596,3.0804224014282227,0.4071180555555556,0.4004409179392868,0.361264724055842
3,7,0.560807288835273,0.7952961672473867,0.7964818106958728,0.7910148284017888,2.8816426859961615,0.4288194444444444,0.412482146514695,0.3639770641525555
3,8,0.4966094101347574,0.813588850174216,0.8145466815566635,0.810709315612804,3.310296720928616,0.4270833333333333,0.4119753304509121,0.3714198644662796
3,9,0.4742018284490299,0.8242595818815331,0.8250612619567569,0.8209289633190933,2.9349209600024753,0.4505208333333333,0.444789455388701,0.4080727629545457
3,10,0.4793389379355134,0.830574912891986,0.8314243389228515,0.825653586464363,3.3739148643281727,0.453125,0.4338735975164958,0.382658575729489
4,1,1.6146643003935597,0.4111498257839721,0.4143127824606497,0.4032476496109343,1.4656667113304138,0.4409722222222222,0.4498448362097189,0.4161548594602851
4,2,1.0901532634210087,0.5881968641114983,0.5916676768368281,0.5796365080752874,1.6465100116199918,0.3914930555555556,0.4025093342006631,0.3869108111720662
4,3,0.9042966075059844,0.6624564459930313,0.6664234814078636,0.6547633296954849,1.6287369396951463,0.3932291666666667,0.3767043366164848,0.3849445771595255
4,4,0.8241273511577566,0.6935975609756098,0.6959274929537201,0.6871153964513594,1.6349470681614346,0.4739583333333333,0.4775617385581066,0.4537848537726354
4,5,0.6926858977573674,0.7367160278745645,0.7388833388989916,0.729838521174617,1.9146325058407256,0.4383680555555556,0.4376747850072643,0.4108986274405528
4,6,0.6426108957167702,0.7645905923344948,0.765787063022032,0.7623727134524049,1.8055975139141085,0.4774305555555556,0.4843941495041703,0.4615424840011249
4,7,0.5486028060472801,0.7972560975609756,0.7982585335619046,0.7935805973297422,2.023691717121336,0.5286458333333334,0.507444124233968,0.4667044929929219
4,8,0.507467977261294,0.8090156794425087,0.8089046250532415,0.8116927532017346,2.191990872224172,0.4487847222222222,0.4562752600666723,0.4232099074629131
4,9,0.4693768583108323,0.8242595818815331,0.8245196044615293,0.8223612155466732,2.418733964363734,0.4557291666666667,0.4550181826442565,0.4173557254463736
4,10,0.4929710734596651,0.828397212543554,0.8286899725859637,0.8231964599565957,2.338384277290768,0.4453125,0.4537899617651353,0.4277003113304713
5,1,1.5226425329844158,0.4539930555555556,0.4564960772937072,0.445140033672019,1.8700709544437033,0.3609154929577465,0.3573432562287806,0.3305745019348424
5,2,1.0733704666296642,0.5881076388888888,0.5921160769439354,0.5819868134189958,2.296259037205871,0.3811619718309859,0.3527049511356948,0.3140261089714684
5,3,0.864171139895916,0.6692708333333334,0.6714816185903909,0.6657428715131843,2.294642431635252,0.3882042253521127,0.3987754078754289,0.3734791702802385
5,4,0.7714413089884652,0.7161458333333334,0.7177255172915532,0.714775395056167,2.594951374430052,0.335387323943662,0.33331877038783,0.3254497879695395
5,5,0.6405370719730854,0.7588975694444444,0.760690353611523,0.7538169334486927,2.836220338310994,0.3838028169014084,0.3707643517949832,0.3451646859087366
5,6,0.6278014882571168,0.7719184027777778,0.7728445090810423,0.770244230280815,2.926648025781336,0.3723591549295774,0.3640125342463043,0.3472031087961121
5,7,0.5726778370638689,0.7940538194444444,0.7952372973679486,0.7898293716692493,2.8986577248909104,0.3494718309859155,0.3562418057342285,0.3396850020072034
5,8,0.4572649045536915,0.8268229166666666,0.8277128351641725,0.8245313291504834,3.443205410326031,0.368838028169014,0.3823597293965769,0.3585352473072037
5,9,0.5294017547534572,0.8192274305555556,0.820267330158257,0.8148884656328412,3.17261108210389,0.3582746478873239,0.3609783135017941,0.3308908501753528
5,10,0.4602335623155038,0.8430989583333334,0.8437039011380839,0.8393160874663823,3.4724624123371823,0.3838028169014084,0.383152245235157,0.3530131923886205
