fold,epoch,train_loss,train_accuracy,train_f1_weighted,train_f1_macro,val_loss,val_accuracy,val_f1_weighted,val_f1_macro
3,3,0.8951795238235686,0.6731271777003485,0.6772401486789558,0.659273175383001,2.368288046783871,0.4140625,0.4169817130830013,0.37842039711569764
3,4,0.7788744616591556,0.7125435540069687,0.7145706329540752,0.7062877561510426,2.414888001150555,0.4479166666666667,0.4249571576574051,0.37454994163839334
3,5,0.638058436456873,0.760670731707317,0.762072116067033,0.7562578439591991,2.8784476783540516,0.4027777777777778,0.3996397172338315,0.35915658102371983
3,6,0.583488959883979,0.7811411149825784,0.7824032145086598,0.777010016475079,2.8766004774305554,0.3993055555555556,0.37258662691658184,0.32990859876361844
3,7,0.5161001977189492,0.8090156794425087,0.8099450770607399,0.8065124337976641,3.0081871483061047,0.4036458333333333,0.3839245749748026,0.35481553792342124
3,8,0.4611049298625374,0.8360191637630662,0.8364093352488958,0.8340652385798837,3.2950367530186973,0.4227430555555556,0.41955639335240885,0.37449622578686304
3,9,0.4527834402040322,0.8353658536585366,0.8361535297044436,0.8319439742576042,3.350588778654734,0.4305555555555556,0.40927596706438574,0.36363560385452676
3,10,0.4453075569681174,0.8453832752613241,0.8462326810530921,0.8394575597767358,4.47836697101593,0.4244791666666667,0.3911241787455737,0.33545897951465226
4,1,1.6124908288596815,0.4298780487804878,0.43512357180501166,0.41587440188880914,1.5454948511388567,0.4262152777777778,0.3945063376706903,0.38193735038515003
4,2,1.0860728349419837,0.5956010452961672,0.5998505927380738,0.5848857693650117,1.6879673500855763,0.4279513888888889,0.4418867431463285,0.41245777143081624
4,3,0.8939421185217667,0.6687717770034843,0.6711325304610781,0.6635947206229725,1.81515923804707,0.3993055555555556,0.3945072194603918,0.38677513708529554
4,4,0.7911191530759326,0.7031794425087108,0.7055012547136452,0.693515440280981,1.8088306619061365,0.4418402777777778,0.4460027354097791,0.4187522442124476
4,5,0.6596451270871047,0.747822299651568,0.748968241551292,0.7437059270250689,2.0969864394929676,0.390625,0.39988343792641806,0.3729783373278639
4,6,0.5704969983898389,0.7852787456445993,0.7855278323809992,0.7835254527014126,1.9411268730958302,0.4765625,0.46863487321865616,0.44441505254213065
4,7,0.5684056356808865,0.7979094076655052,0.7985208105789678,0.7940312157993752,1.7241922815640767,0.5416666666666666,0.529614487557486,0.4891813866688404
4,8,0.5006674619501892,0.8218641114982579,0.8218214624419294,0.8194677243847752,2.233380460076862,0.4618055555555556,0.4676880953505246,0.4336499030782175
4,9,0.4626916119445907,0.8286149825783972,0.8288146901439088,0.8270073313533425,2.202754067050086,0.4921875,0.49064887996178147,0.45075592777664786
4,10,0.4488955328065759,0.8390679442508711,0.8394478705656725,0.8350507431149681,2.3667541808552213,0.4496527777777778,0.4628105016166104,0.4284970196355611
5,1,1.5317249165640936,0.4607204861111111,0.4649252223241638,0.45100099797779425,1.7581186764676806,0.3846830985915493,0.3771808091346386,0.3505916122793471
5,2,1.0505941990349028,0.6011284722222222,0.6045497250445896,0.5942010037510977,2.1480115517764022,0.4084507042253521,0.39675330297814454,0.3681448647265365
5,3,0.8654235017796358,0.6809895833333334,0.6832298703690617,0.674681316680456,2.2908412335624155,0.3961267605633803,0.39615069196561453,0.3590762348540467
5,4,0.7622345623870691,0.7178819444444444,0.7188826293662426,0.7155548202074699,2.637595495707552,0.3600352112676056,0.3628123540888161,0.33090243589022894
5,5,0.6248422215382258,0.7725694444444444,0.7734197829435964,0.7696876138156279,2.486445923926125,0.3882042253521127,0.38294226500751655,0.34733978893555284
5,6,0.5683809982405769,0.8016493055555556,0.8021393886138717,0.7983779887944206,2.5636537007882563,0.3987676056338028,0.3997699593949103,0.3746025818737649
5,7,0.5357944640434451,0.8090277777777778,0.8092793479199776,0.8069503377808297,3.4144208464823977,0.3477112676056338,0.347421505093087,0.3265493111316554
5,8,0.4769945765535037,0.8268229166666666,0.8272340219849492,0.8241760626687615,3.490979940118924,0.3529929577464789,0.35746167765140435,0.3353075199344071
5,9,0.48459688429203296,0.8322482638888888,0.8330790436923833,0.8277223522341928,4.120309265566544,0.34330985915492956,0.33068125281549676,0.30940331529012327
5,10,0.5017986678414874,0.8383246527777778,0.8388130547636378,0.8333820428343812,3.4849127984382737,0.3644366197183099,0.3686063101266947,0.34709160292768093
