fold,epoch,train_loss,train_accuracy,train_f1_weighted,train_f1_macro,val_loss,val_accuracy,val_f1_weighted,val_f1_macro
1,1,1.6530051638440388,0.4259581881533101,0.430816010661484,0.4118793747086448,1.61842856142256,0.4192708333333333,0.42057052983416465,0.3929880050476058
1,2,1.2194743044284992,0.600609756097561,0.604119237924953,0.5896528598400177,1.500442299577925,0.4461805555555556,0.45609803543226474,0.41814035264025207
1,3,1.0550391950258395,0.6546167247386759,0.658205444904156,0.6459323841495178,1.4736700587802463,0.4852430555555556,0.48643604667914825,0.4395282550905907
1,4,0.9367714441196429,0.6966463414634146,0.6987849473329539,0.6914387254262733,1.436287760734558,0.4774305555555556,0.4855072838405337,0.44432656291985173
1,5,0.8438809925255459,0.7275696864111498,0.7297923260466044,0.7205035616525399,1.4222808612717524,0.4930555555555556,0.49781540329704277,0.4547286490123441
1,6,0.7767045674423723,0.7624128919860628,0.7640263057231049,0.7576177566796435,1.4298013382487826,0.484375,0.4894477705489023,0.4447500122424987
1,7,0.7284584178326438,0.7689459930313589,0.7705710354550949,0.7638754978611038,1.446545037958357,0.4852430555555556,0.49427934956611985,0.4502178603800445
1,8,0.6872171742990872,0.7822299651567944,0.7830754565031409,0.778286006046388,1.4511661728223164,0.4913194444444444,0.5009042643061901,0.46062814444780004
1,9,0.6496793297525066,0.8003048780487805,0.8017115848367267,0.7959156031816319,1.4530150890350342,0.5026041666666666,0.5042953772057736,0.45716092761407745
1,10,0.6139006895055339,0.8138066202090593,0.8145256480160291,0.8115958236166134,1.4649862051010132,0.4947916666666667,0.5011230282873075,0.4580925466577084
2,1,1.6574688352358882,0.4366289198606272,0.44167065027025476,0.4261084046615616,1.5953875250286527,0.3854166666666667,0.39627374532634146,0.37319134918010893
2,2,1.2268921668521202,0.6112804878048781,0.6169853698519397,0.6014287217148195,1.5013577606942918,0.4079861111111111,0.41473155465151923,0.38646198523470143
2,3,1.0413047417946393,0.6761759581881533,0.6806797897524286,0.6686135410347245,1.4716956946584914,0.4166666666666667,0.42361168940119803,0.3897406784030653
2,4,0.9305396713446241,0.7140679442508711,0.7173923255363714,0.7054478774905355,1.4439171883794997,0.4470486111111111,0.45452479294337994,0.42602480390832553
2,5,0.8557571723070709,0.7317073170731707,0.7346921210492469,0.724754851011941,1.4332650634977553,0.4496527777777778,0.4598282797202977,0.42613687099845676
2,6,0.7887612205349195,0.7554442508710801,0.75782381546528,0.7490228973871385,1.4468918310271368,0.4444444444444444,0.4555901047274096,0.41816089339991025
2,7,0.7363824896280774,0.7597996515679443,0.7622274207650237,0.7527620032922728,1.4469881852467854,0.4444444444444444,0.45545887519949446,0.41699371495180304
2,8,0.6900044928859751,0.7846254355400697,0.7863527483100587,0.779053814291301,1.4400339523951213,0.4461805555555556,0.4597249169028892,0.4220880001390566
2,9,0.6452764820969479,0.7979094076655052,0.799700034626633,0.7936885320880981,1.4534961779912312,0.4418402777777778,0.45110925902991955,0.4120929135916642
2,10,0.6208979468727777,0.8070557491289199,0.8084996840373183,0.8043346937569517,1.4587955607308283,0.4522569444444444,0.46389349263440455,0.42298832244753254
3,1,1.6685295736332804,0.41877177700348434,0.42389506151883105,0.40615366926308905,1.6038798358705308,0.4123263888888889,0.4151205623114279,0.3822310677769337
3,2,1.2322407005555953,0.6132404181184669,0.6191316060785154,0.599124606549803,1.5460086663564045,0.4157986111111111,0.41694266145319187,0.3848735614850116
3,3,1.0482938717466614,0.6624564459930313,0.6679981790472609,0.6509403215615339,1.5403350922796462,0.4244791666666667,0.42982194308919536,0.39798495953111246
3,4,0.9326176149089161,0.7020905923344948,0.7057910937756551,0.6920458610152479,1.5380222532484267,0.4383680555555556,0.4357317187399954,0.39704406187287355
3,5,0.8498757834633883,0.7354094076655052,0.7383660767830047,0.7265073560939805,1.5438645217153761,0.4236111111111111,0.4308616322473684,0.3966593857416172
3,6,0.7841884105463062,0.7432491289198606,0.7463901226823506,0.7351497678040831,1.5729455451170604,0.4487847222222222,0.4491360239211819,0.40706698809511355
3,7,0.7319165104772987,0.775479094076655,0.7780250079482521,0.7682145895826117,1.574185977379481,0.4496527777777778,0.4461381500746647,0.40996361123729674
3,8,0.6762598495450169,0.7931184668989547,0.795133468223775,0.7885057210716544,1.6121114128165774,0.4548611111111111,0.4553447240577195,0.41348292402368386
3,9,0.6462144228639503,0.8027003484320557,0.804435022646754,0.7971771521510531,1.6080306106143527,0.4348958333333333,0.4326091457313764,0.3959155994942104
3,10,0.6168657576580912,0.8120644599303136,0.8132538323749201,0.806668246275563,1.6161696645948622,0.4513888888888889,0.4515848612549026,0.4165748894345961
4,1,1.6744511812821499,0.41877177700348434,0.42701746922007794,0.40697209521467814,1.487529734770457,0.5121527777777778,0.5157114073328827,0.4886574999785856
4,2,1.2512452776839094,0.5971254355400697,0.6033295685748762,0.586498310009729,1.3754274745782216,0.5086805555555556,0.5168923801774091,0.4812495505994302
4,3,1.0814709746463789,0.6539634146341463,0.6580268664196001,0.6456183082139736,1.3234909077485402,0.5147569444444444,0.52189046684704,0.48673690889877347
4,4,0.9535826432164953,0.6951219512195121,0.6977867852535393,0.6876720035605561,1.3173521194193099,0.5121527777777778,0.517879278409807,0.48186667171757064
4,5,0.8673533041302751,0.7214721254355401,0.723375232627181,0.7171411017653371,1.3056361311011844,0.5112847222222222,0.5203438750273082,0.48707054153813234
4,6,0.8053713440895081,0.7382404181184669,0.7410710869876466,0.7328060965566983,1.31392788555887,0.5303819444444444,0.5330020703749386,0.494993476139404
4,7,0.7309535868491861,0.7695993031358885,0.7713800590292145,0.7679192597981268,1.3348481158415477,0.5034722222222222,0.5119625573663653,0.4760919006450819
4,8,0.6987867359500314,0.7844076655052264,0.7857621519321043,0.7811996006743942,1.3367820017867618,0.515625,0.5221506833617237,0.4869048009856669
4,9,0.6743429461007334,0.7861498257839721,0.7871831788602442,0.7843128170501736,1.3425428801112704,0.5026041666666666,0.5098134453492666,0.47485487371254403
4,10,0.631040781009488,0.8031358885017421,0.8039089722047543,0.802523269847033,1.3695718977186415,0.5208333333333334,0.5271271874604087,0.49120726529242614
5,1,1.6555325604147382,0.4442274305555556,0.44708732342185215,0.4319760147201366,1.5744829614397506,0.40757042253521125,0.4216860006429955,0.3937571923924096
5,2,1.223963416284985,0.6013454861111112,0.6061901675004773,0.5941528589707123,1.4723534432935044,0.44014084507042256,0.4506840655836784,0.41382614199282747
5,3,1.0356562203831143,0.6644965277777778,0.6681950580907507,0.6569513440586114,1.4592604402085425,0.44190140845070425,0.45630037781404703,0.4191476166284618
5,4,0.9199633465872871,0.7076822916666666,0.7097637304172008,0.7042729900081774,1.4411660499975716,0.4709507042253521,0.48247005924313363,0.44758539370669126
5,5,0.8382291197776794,0.7319878472222222,0.7342763641661524,0.7263205912838377,1.4271673937918434,0.4647887323943662,0.4747150226001623,0.43783978190358863
5,6,0.7829557069473796,0.7489149305555556,0.7516412566545317,0.7454664372151366,1.4437541441178658,0.46566901408450706,0.4746810562559129,0.4369182048993079
5,7,0.7209407256709205,0.771484375,0.7723842447872085,0.768263159781891,1.4395047174373143,0.46919014084507044,0.48012654166195773,0.44349451424029573
5,8,0.6868511136207316,0.7758246527777778,0.777060720469313,0.7716909280499378,1.43805459855308,0.4841549295774648,0.49353415765383385,0.45226584812443926
5,9,0.6292242225673463,0.8077256944444444,0.8082831689159905,0.8086706657913136,1.4515826836438246,0.4647887323943662,0.473217811182906,0.43648061612965694
5,10,0.6018414083454344,0.8083767361111112,0.8091720004206037,0.8056796007108137,1.4564318908771998,0.46830985915492956,0.4729628912696271,0.4355002538532867
