fold,epoch,train_loss,train_accuracy,train_f1_weighted,train_f1_macro,val_loss,val_accuracy,val_f1_weighted,val_f1_macro
4,5,0.8668406202818043,0.7216898954703833,0.7235223990563656,0.7181618708365173,1.3032011058595443,0.5217013888888888,0.5308811759436591,0.4968550655170007
4,6,0.8038059664104874,0.7380226480836237,0.7407502158901148,0.7327000207732315,1.3134875198205311,0.5234375,0.5270281458440371,0.4914562995383481
4,7,0.7323251507838844,0.7687282229965157,0.7703513992333186,0.7671135292088398,1.335298306412167,0.5086805555555556,0.5186063356849642,0.480528430834336
4,8,0.6993468322820364,0.7802700348432056,0.7816570510651569,0.7768715210634427,1.3376370436615417,0.5138888888888888,0.5206920382506323,0.486125667435923
4,9,0.6745352877972434,0.7865853658536586,0.7877912141078737,0.7834988012265838,1.3426208595434823,0.5043402777777778,0.5117688499970572,0.4802276823219483
4,10,0.6310411180768695,0.8024825783972126,0.8034486590237332,0.8015047709980256,1.3710838324493833,0.5199652777777778,0.5267993395028593,0.4910882614185787
5,1,1.6544563389486735,0.4437934027777778,0.4469693162964329,0.4321226435401184,1.5768359311869449,0.4014084507042254,0.4159711606698831,0.3880922016285628
5,2,1.2223004698753357,0.6011284722222222,0.6058999952356553,0.5936422050487619,1.4757334430452804,0.431338028169014,0.4413801475852968,0.4069485013092364
5,3,1.034718936516179,0.6666666666666666,0.6704107639895116,0.6587507112709651,1.4652168465332247,0.4401408450704225,0.4521131162664697,0.4197247368252784
5,4,0.9192308518621656,0.7061631944444444,0.7083514528695736,0.7033549443183513,1.446886314472682,0.4735915492957746,0.4853526554395341,0.4527153677063134
5,5,0.8378606703546312,0.7354600694444444,0.7375479949387616,0.7299379410720964,1.4327175298207242,0.4639084507042254,0.4732984724142894,0.4389632620692704
5,6,0.7817815600170029,0.7497829861111112,0.7524465568810458,0.7460353065718692,1.447666435174539,0.4630281690140845,0.4714059065067883,0.4351393975927519
5,7,0.7212397439612283,0.7697482638888888,0.7706374500390538,0.7672323977951392,1.4425528855390952,0.4683098591549295,0.4786867621042351,0.4429832792930658
5,8,0.6867127757933404,0.7740885416666666,0.7755138414422044,0.7696114753122731,1.440604458392506,0.4718309859154929,0.4813622602694248,0.4408850106628713
5,9,0.6288118527995216,0.8053385416666666,0.8057043743438784,0.8069742237750596,1.456263518669236,0.4586267605633803,0.4664146092963188,0.433078726385115
5,10,0.6019993883868059,0.8068576388888888,0.8075601360027647,0.8049479185726149,1.4603405032359378,0.4612676056338028,0.464677281980921,0.4301817480761356
